Provider.ID,Hospital.Name,Address,City,State,ZIP.Code,County.Name,Phone.Number,Location,Number.of.Completed.Surveys,Survey.Response.Rate.Percent,Measure.Start.Date,Measure.End.Date,H_CLEAN_HSP_A_P,H_CLEAN_HSP_SN_P,H_CLEAN_HSP_U_P,H_COMP_1_A_P,H_COMP_1_SN_P,H_COMP_1_U_P,H_COMP_2_A_P,H_COMP_2_SN_P,H_COMP_2_U_P,H_COMP_3_A_P,H_COMP_3_SN_P,H_COMP_3_U_P,H_COMP_5_A_P,H_COMP_5_SN_P,H_COMP_5_U_P,H_COMP_6_N_P,H_COMP_6_Y_P,H_COMP_7_A,H_COMP_7_D_SD,H_COMP_7_SA,H_HSP_RATING_0_6,H_HSP_RATING_7_8,H_HSP_RATING_9_10,H_QUIET_HSP_A_P,H_QUIET_HSP_SN_P,H_QUIET_HSP_U_P,H_RECMND_DN,H_RECMND_DY,H_RECMND_PY,H_CLEAN_LINEAR_SCORE,H_COMP_1_LINEAR_SCORE,H_COMP_2_LINEAR_SCORE,H_COMP_3_LINEAR_SCORE,H_COMP_5_LINEAR_SCORE,H_COMP_6_LINEAR_SCORE,H_COMP_7_LINEAR_SCORE,H_HSP_RATING_LINEAR_SCORE,H_QUIET_LINEAR_SCORE,H_RECMND_LINEAR_SCORE,H_CLEAN_STAR_RATING,H_COMP_1_STAR_RATING,H_COMP_2_STAR_RATING,H_COMP_3_STAR_RATING,H_COMP_5_STAR_RATING,H_COMP_6_STAR_RATING,H_COMP_7_STAR_RATING,H_HSP_RATING_STAR_RATING,H_QUIET_STAR_RATING,H_RECMND_STAR_RATING,H_STAR_RATING,RCMND
50060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,CA,93721,FRESNO,5594596000,"2823 FRESNO STREET
FRESNO, CA
(36.742583, -119.783023)",984,23,10/1/2016,9/30/2017,69,9,22,75,6,19,76,5,19,59,13,28,63,17,20,11,89,53,6,41,8,22,70,48,19,33,6,68,26,86,89,90,81,79,89,78,88,75,86,3,2,3,2,3,4,2,3,1,3,3,YES
50069,ST JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,92868,ORANGE,7146339111,"1100 WEST STEWART DR
ORANGE, CA
(33.782399, -117.866093)",1656,36,10/1/2016,9/30/2017,77,6,17,82,3,15,83,3,14,69,7,24,70,14,16,11,89,41,5,54,4,13,83,64,9,27,2,86,12,90,93,93,87,83,89,83,93,85,94,3,4,4,4,4,4,4,5,3,5,4,YES
50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90027,LOS ANGELES,2134133000,"1300 N VERMONT AVE
LOS ANGELES, CA
(34.096116, -118.291753)",887,10,10/1/2016,9/30/2017,59,17,24,66,11,23,69,11,20,55,19,26,59,24,17,23,77,48,10,42,16,26,58,53,17,30,12,59,29,80,84,85,77,74,77,76,82,77,80,1,1,1,1,2,1,2,1,2,2,1,NO
50071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,SANTA CLARA,4082366400,"700 LAWRENCE EXPRESSWAY
SANTA CLARA, CA
(37.335456, -121.995767)",3972,30,10/1/2016,9/30/2017,74,8,18,78,3,19,83,3,14,61,11,28,61,20,19,13,87,40,5,55,5,19,76,52,12,36,3,80,17,88,91,93,83,77,87,83,91,79,92,3,3,4,2,3,3,4,4,2,4,3,YES
50102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,92503,RIVERSIDE,9516882211,"3865 JACKSON STREET
RIVERSIDE, CA
(33.925697, -117.440052)",979,17,10/1/2016,9/30/2017,63,14,23,67,11,22,72,9,19,55,17,28,52,28,20,19,81,48,10,42,17,32,51,40,26,34,13,52,35,82,85,87,78,69,81,76,80,68,78,2,1,2,1,1,2,2,1,1,1,1,NO
50104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262,LOS ANGELES,3109008900,"3630 EAST IMPERIAL HIGHWAY
LYNWOOD, CA
(33.931016, -118.203834)",714,10,10/1/2016,9/30/2017,65,15,20,65,13,22,69,13,18,51,20,29,52,30,18,23,77,42,11,47,17,25,58,53,18,29,12,56,32,82,83,84,75,68,77,77,82,76,79,2,1,1,1,1,1,2,1,1,1,1,NO
50101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,SOLANO,7075545280,"300 HOSPITAL DR
VALLEJO, CA
(38.130893, -122.238105)",399,18,10/1/2016,9/30/2017,67,12,21,74,7,19,75,6,19,55,14,31,61,19,20,16,84,47,7,46,12,27,61,48,17,35,7,66,27,84,89,89,80,78,84,79,85,76,85,2,2,2,2,3,2,2,2,1,2,2,NO
50096,"WEST COVINA MEDICAL CENTER, INC",725 S ORANGE AVE,WEST COVINA,CA,91790,LOS ANGELES,6263388481,"725 S ORANGE AVE
WEST COVINA, CA
(34.070928, -117.944166)",716,26,10/1/2016,9/30/2017,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
50093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,FRESNO,5594503000,"1303 E HERNDON AVE
FRESNO, CA
(36.837102, -119.765878)",1867,20,10/1/2016,9/30/2017,68,11,21,73,7,20,74,7,19,55,14,31,57,23,20,17,83,45,8,47,10,23,67,51,16,33,7,69,24,85,88,89,80,74,83,79,86,77,86,2,2,2,2,2,2,2,2,2,3,2,NO
50099,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO ROAD,UPLAND,CA,91786,SAN BERNARDINO,7149852811,"999 SAN BERNARDINO ROAD
UPLAND, CA
(34.101079, -117.636862)",2619,24,10/1/2016,9/30/2017,71,9,20,77,6,17,75,7,18,61,11,28,60,20,20,15,85,44,6,50,9,18,73,48,18,34,6,75,19,87,90,89,83,77,85,81,88,75,89,3,3,2,2,3,3,3,3,1,3,3,YES
50091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2623 E SLAUSON AVE,HUNTINGTON PARK,CA,90255,LOS ANGELES,3235831931,"2623 E SLAUSON AVE
HUNTINGTON PARK, CA
(33.989182, -118.22419)",408,18,10/1/2016,9/30/2017,71,10,19,73,10,17,69,14,17,59,20,21,61,22,17,20,80,54,9,37,14,26,60,44,27,29,11,61,28,86,87,83,78,75,80,75,84,70,82,3,2,1,1,2,1,1,2,1,2,2,NO
50107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,CA,93454,SANTA BARBARA,8057393100,"1400 E CHURCH ST
SANTA MARIA, CA
(34.952117, -120.412494)",2025,21,10/1/2016,9/30/2017,77,6,17,78,4,18,79,5,16,64,10,26,69,14,17,12,88,43,5,52,6,21,73,57,11,32,4,74,22,90,91,91,84,83,88,81,89,81,90,3,3,3,3,4,3,3,3,3,4,3,YES
50135,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,6245 DE LONGPRE AVE,HOLLYWOOD,CA,90028,LOS ANGELES,3234622271,"6245 DE LONGPRE AVE
HOLLYWOOD, CA
(34.096192, -118.325371)",602,13,10/1/2016,9/30/2017,63,20,17,61,17,22,66,16,18,45,30,25,47,36,17,27,73,51,15,34,24,30,46,42,31,27,24,45,31,79,80,81,70,63,73,71,76,68,69,1,1,1,1,1,1,1,1,1,1,1,NO
50127,WOODLAND MEMORIAL HOSPITAL,1325 COTTONWOOD STREET,WOODLAND,CA,95695,YOLO,5306623961,"1325 COTTONWOOD STREET
WOODLAND, CA
(38.664344, -121.793403)",394,18,10/1/2016,9/30/2017,74,6,20,78,4,18,80,6,14,60,9,31,63,19,18,13,87,41,6,53,9,25,66,47,15,38,5,68,27,89,91,91,84,78,87,82,87,76,87,3,3,3,3,3,3,3,3,1,3,3,YES
50125,REGIONAL MEDICAL CENTER OF SAN JOSE,225 N JACKSON AVENUE,SAN JOSE,CA,95116,SANTA CLARA,4082595000,"225 N JACKSON AVENUE
SAN JOSE, CA
(37.363787, -121.848823)",1606,17,10/1/2016,9/30/2017,70,11,19,72,9,19,73,9,18,59,16,25,60,20,20,18,82,52,7,41,10,25,65,48,21,31,7,68,25,86,87,87,80,77,82,77,86,74,86,3,2,2,2,3,2,2,2,1,3,2,NO
50132,SAN GABRIEL VALLEY MEDICAL CENTER,438 W LAS TUNAS DRIVE,SAN GABRIEL,CA,91776,LOS ANGELES,6262895454,"438 W LAS TUNAS DRIVE
SAN GABRIEL, CA
(34.102461, -118.105572)",833,17,10/1/2016,9/30/2017,66,13,21,76,6,18,76,8,16,60,14,26,65,19,16,14,86,56,7,37,10,23,67,53,16,31,8,65,27,83,90,89,81,78,86,76,87,78,84,2,3,2,2,3,3,2,3,2,2,2,NO
50136,PETALUMA VALLEY HOSPITAL,400 N MCDOWELL BLVD,PETALUMA,CA,94954,SONOMA,7077781111,"400 N MCDOWELL BLVD
PETALUMA, CA
(38.253183, -122.63286)",400,37,10/1/2016,9/30/2017,73,7,20,74,6,20,74,8,18,62,11,27,64,18,18,14,86,48,7,45,9,24,67,52,11,37,9,67,24,88,89,87,83,78,86,78,86,80,85,3,2,2,2,3,3,2,2,2,2,2,NO
50129,ST BERNARDINE MEDICAL CENTER,2101 N WATERMAN AVE,SAN BERNARDINO,CA,92404,SAN BERNARDINO,9098838711,"2101 N WATERMAN AVE
SAN BERNARDINO, CA
(34.134062, -117.27876)",1285,16,10/1/2016,9/30/2017,70,10,20,75,6,19,74,6,20,58,14,28,63,18,19,18,82,44,8,48,9,21,70,55,13,32,7,69,24,86,89,89,80,79,82,79,88,80,86,3,2,2,2,3,2,2,3,2,3,2,NO
50189,GEORGE L MEE MEMORIAL HOSPITAL,300 CANAL STREET,KING CITY,CA,93930,MONTEREY,8313856000,"300 CANAL STREET
KING CITY, CA
(36.206819, -121.132137)",84,11,10/1/2016,9/30/2017,73,4,23,80,6,14,83,5,12,63,14,23,64,22,14,18,82,48,9,43,10,29,61,51,17,32,7,60,33,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
50192,ADVENTIST HEALTH REEDLEY,372 W CYPRESS AVE,REEDLEY,CA,93654,FRESNO,5596388155,"372 W CYPRESS AVE
REEDLEY, CA
(36.607812, -119.451695)",356,25,10/1/2016,9/30/2017,73,8,19,75,8,17,80,5,15,60,13,27,63,19,18,15,85,57,7,36,10,22,68,52,14,34,9,69,22,88,89,91,82,78,85,76,86,79,86,3,2,3,2,3,3,2,2,2,3,3,NO
50167,SAN JOAQUIN GENERAL HOSPITAL,500 W HOSPITAL ROAD,FRENCH CAMP,CA,95231,SAN JOAQUIN,2094686000,"500 W HOSPITAL ROAD
FRENCH CAMP, CA
(37.886492, -121.282061)",384,11,10/1/2016,9/30/2017,60,12,28,70,8,22,77,7,16,50,19,31,52,22,26,15,85,48,9,43,15,23,62,42,24,34,11,61,28,81,87,90,75,73,85,77,83,71,81,1,2,3,1,2,3,2,2,1,2,2,NO
50174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR,SANTA ROSA,CA,95405,SONOMA,7075255300,"1165 MONTGOMERY DR
SANTA ROSA, CA
(38.442954, -122.701112)",1797,32,10/1/2016,9/30/2017,67,10,23,73,7,20,75,7,18,56,14,30,59,21,20,12,88,44,8,48,11,23,66,43,22,35,7,71,22,85,89,89,81,76,88,79,86,72,87,2,2,2,2,2,3,2,2,1,3,2,NO
50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,1601 YGNACIO VALLEY RD,WALNUT CREEK,CA,94598,CONTRA COSTA,9259393000,"1601 YGNACIO VALLEY RD
WALNUT CREEK, CA
(37.914297, -122.042071)",424,26,10/1/2016,9/30/2017,74,7,19,77,4,19,77,5,18,57,11,32,63,18,19,14,86,43,6,51,7,14,79,55,12,33,3,83,14,88,91,90,82,79,86,81,91,80,93,3,3,3,2,3,3,3,4,2,4,3,YES
50159,VENTURA COUNTY MEDICAL CENTER,300 HILLMONT AVENUE,VENTURA,CA,93003,VENTURA,8056526075,"300 HILLMONT AVENUE
VENTURA, CA
(34.279055, -119.254355)",401,16,10/1/2016,9/30/2017,66,6,28,71,7,22,79,5,16,61,13,26,58,22,20,16,84,43,6,51,8,27,65,46,20,34,8,66,26,86,88,91,82,75,84,81,86,73,85,3,2,3,2,2,2,3,2,1,2,2,YES
50169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,12401 WASHINGTON BLVD,WHITTIER,CA,90602,LOS ANGELES,5266980811,"12401 WASHINGTON BLVD
WHITTIER, CA
(33.967433, -118.048143)",678,21,10/1/2016,9/30/2017,73,7,20,81,4,15,78,6,16,67,9,24,63,20,17,13,87,38,5,57,5,13,82,57,11,32,3,82,15,89,92,90,85,78,87,83,92,81,93,3,4,3,3,3,3,4,4,3,4,3,YES
50168,ST JUDE MEDICAL CENTER,101 E VALENCIA MESA DRIVE,FULLERTON,CA,92835,ORANGE,7149923000,"101 E VALENCIA MESA DRIVE
FULLERTON, CA
(33.893503, -117.927952)",2497,31,10/1/2016,9/30/2017,77,6,17,80,4,16,81,4,15,67,8,25,67,14,19,10,90,40,5,55,5,12,83,56,10,34,3,83,14,90,92,92,86,82,90,83,92,82,93,3,4,3,3,4,4,4,4,3,4,4,YES
50191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,LOS ANGELES,5624919000,"1050 LINDEN AVE
LONG BEACH, CA
(33.779954, -118.186683)",796,11,10/1/2016,9/30/2017,73,8,19,74,6,20,74,8,18,56,16,28,66,17,17,16,84,45,8,47,11,24,65,49,18,33,9,68,23,88,89,88,79,80,84,78,86,76,85,3,2,2,2,3,2,2,2,1,2,2,NO
50231,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 N GAREY AVE,POMONA,CA,91767,LOS ANGELES,9098659500,"1798 N GAREY AVE
POMONA, CA
(34.077639, -117.752329)",1647,19,10/1/2016,9/30/2017,67,11,22,73,7,20,75,8,17,58,15,27,60,22,18,16,84,51,7,42,10,21,69,46,21,33,6,69,25,84,88,88,80,75,84,78,87,73,87,2,2,2,2,2,2,2,3,1,3,2,NO
50236,ADVENTIST HEALTH SIMI VALLEY,2975 N SYCAMORE DR,SIMI VALLEY,CA,93065,VENTURA,8059556000,"2975 N SYCAMORE DR
SIMI VALLEY, CA
(34.288837, -118.74396)",449,22,10/1/2016,9/30/2017,75,6,19,74,5,21,74,6,20,58,14,28,58,19,23,15,85,44,6,50,10,19,71,56,10,34,7,70,23,89,89,88,81,77,85,81,87,81,87,3,2,2,2,3,3,3,3,3,3,3,NO
50234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,250 PROSPECT PLACE,CORONADO,CA,92118,SAN DIEGO,6194356251,"250 PROSPECT PLACE
CORONADO, CA
(32.694257, -117.167947)",493,31,10/1/2016,9/30/2017,80,5,15,84,3,13,84,4,12,70,7,23,70,15,15,9,91,37,4,59,5,16,79,64,6,30,3,81,16,91,93,93,88,82,91,84,91,85,92,4,4,4,4,4,4,4,4,3,4,4,YES
50228,ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA CTR,1001 POTRERO AVENUE,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,"1001 POTRERO AVENUE
SAN FRANCISCO, CA
(37.756171, -122.406608)",1231,15,10/1/2016,9/30/2017,74,7,19,74,5,21,77,5,18,59,11,30,60,19,21,12,88,44,5,51,6,19,75,60,11,29,4,74,22,89,89,90,82,77,88,81,90,83,89,3,2,3,2,3,3,3,4,3,3,3,YES
50235,PROVIDENCE SAINT JOSEPH MEDICAL CTR,501 SOUTH BUENA VISTA,BURBANK,CA,91505,LOS ANGELES,8188435111,"501 SOUTH BUENA VISTA
BURBANK, CA
(34.157643, -118.327841)",1181,20,10/1/2016,9/30/2017,72,8,20,76,4,20,77,5,18,60,11,29,59,22,19,17,83,43,6,51,6,16,78,56,10,34,4,81,15,88,90,90,83,75,83,81,91,81,92,3,3,3,2,2,2,3,4,3,4,3,YES
50232,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVE,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,8055435353,"1911 JOHNSON AVE
SAN LUIS OBISPO, CA
(35.278663, -120.650212)",974,32,10/1/2016,9/30/2017,69,10,21,82,3,15,82,4,14,64,9,27,67,15,18,8,92,40,4,56,6,19,75,44,18,38,3,82,15,86,93,92,84,81,92,84,90,74,93,3,4,3,3,4,5,4,4,1,4,4,YES
50230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,12601 GARDEN GROVE BLVD,GARDEN GROVE,CA,92843,ORANGE,7145375160,"12601 GARDEN GROVE BLVD
GARDEN GROVE, CA
(33.774471, -117.913645)",356,18,10/1/2016,9/30/2017,63,14,23,70,10,20,77,6,17,60,14,26,61,23,16,17,83,56,8,36,9,22,69,54,18,28,6,60,34,82,86,90,81,75,83,76,86,78,84,2,1,3,2,2,2,2,2,2,2,2,NO
50238,METHODIST HOSPITAL OF SOUTHERN CA,300 W HUNTINGTON DR,ARCADIA,CA,91006,LOS ANGELES,6264454441,"300 W HUNTINGTON DR
ARCADIA, CA
(34.134862, -118.042446)",788,22,10/1/2016,9/30/2017,76,7,17,74,5,21,80,5,15,55,14,31,58,20,22,14,86,46,4,50,7,17,76,51,16,33,4,78,18,89,89,91,79,76,86,81,90,77,91,3,2,3,2,2,3,3,4,2,4,3,YES
50242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,"1555 SOQUEL DRIVE
SANTA CRUZ, CA
(36.988341, -121.983818)",1430,22,10/1/2016,9/30/2017,67,9,24,77,4,19,79,4,17,55,13,32,61,21,18,14,86,46,6,48,11,27,62,34,27,39,6,66,28,86,91,91,80,76,86,80,85,67,86,3,3,3,2,2,3,3,2,1,3,3,NO
50239,GLENDALE ADVENTIST MEDICAL CENTER,1509 E WILSON TERRACE,GLENDALE,CA,91206,LOS ANGELES,8184098202,"1509 E WILSON TERRACE
GLENDALE, CA
(34.149161, -118.230354)",1570,15,10/1/2016,9/30/2017,71,9,20,76,5,19,76,7,17,64,11,25,63,18,19,13,87,49,7,44,7,17,76,57,13,30,5,76,19,87,90,89,84,78,87,78,90,81,90,3,3,2,3,3,3,2,4,3,4,3,YES
50291,SUTTER SANTA ROSA REGIONAL HOSPITAL,30 MARK WEST SPRINGS ROAD,SANTA ROSA,CA,95403,SONOMA,7075764000,"30 MARK WEST SPRINGS ROAD
SANTA ROSA, CA
(38.496306, -122.750707)",736,27,10/1/2016,9/30/2017,69,9,22,80,4,16,82,3,15,67,7,26,66,17,17,11,89,40,4,56,5,15,80,59,11,30,3,83,14,86,92,93,87,80,89,83,92,82,93,3,4,4,4,3,4,4,4,3,4,4,YES
50292,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,26520 CACTUS AVENUE,MORENO VALLEY,CA,92555,RIVERSIDE,9514864000,"26520 CACTUS AVENUE
MORENO VALLEY, CA
(33.910054, -117.195824)",533,8,10/1/2016,9/30/2017,53,22,25,65,11,24,74,9,17,48,22,30,53,28,19,19,81,47,12,41,15,26,59,40,25,35,12,58,30,75,84,87,73,69,81,75,82,69,80,1,1,2,1,1,2,1,1,1,2,1,NO
50290,PROVIDENCE SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,CA,90404,LOS ANGELES,3108295511,"2121 SANTA MONICA BLVD
SANTA MONICA, CA
(34.03007, -118.478305)",2678,28,10/1/2016,9/30/2017,71,11,18,76,5,19,81,5,14,56,13,31,59,22,19,16,84,43,7,50,7,16,77,57,13,30,4,80,16,86,90,92,80,75,84,80,90,81,92,3,3,3,2,2,2,3,4,3,4,3,YES
50289,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,CA,94015,SAN MATEO,6509924000,"1900 SULLIVAN AVENUE
DALY CITY, CA
(37.680315, -122.47291)",480,25,10/1/2016,9/30/2017,72,8,20,75,4,21,79,5,16,62,12,26,64,17,19,13,87,44,7,49,11,25,64,55,13,32,9,64,27,88,90,91,83,79,87,80,86,80,84,3,3,3,2,3,3,3,2,2,2,3,NO
50283,STANFORD HEALTH CARE - VALLEYCARE,5555 WEST LAS POSITAS BOULEVARD,PLEASANTON,CA,94588,ALAMEDA,9254477000,"5555 WEST LAS POSITAS BOULEVARD
PLEASANTON, CA
(37.692133, -121.880027)",1197,24,10/1/2016,9/30/2017,74,6,20,81,3,16,83,4,13,68,9,23,64,16,20,10,90,40,4,56,5,19,76,49,15,36,3,79,18,89,92,93,86,80,90,83,91,77,92,3,4,4,3,3,4,4,4,2,4,4,YES
50281,ALHAMBRA HOSPITAL MEDICAL CENTER,100 S RAYMOND AVE,ALHAMBRA,CA,91801,LOS ANGELES,6265701606,"100 S RAYMOND AVE
ALHAMBRA, CA
(34.090156, -118.145017)",347,17,10/1/2016,9/30/2017,77,6,17,72,9,19,74,10,16,63,16,21,63,22,15,15,85,49,9,42,12,26,62,46,19,35,11,64,25,90,87,87,81,76,85,77,84,74,82,3,2,2,2,2,3,2,2,1,2,2,NO
50295,MERCY HOSPITAL,2215 TRUXTUN AVENUE,BAKERSFIELD,CA,93301,KERN,6616325000,"2215 TRUXTUN AVENUE
BAKERSFIELD, CA
(35.373323, -119.027386)",1128,14,10/1/2016,9/30/2017,71,11,18,76,6,18,75,7,18,61,12,27,64,19,17,16,84,46,7,47,10,20,70,50,18,32,6,71,23,85,90,89,82,78,84,79,87,76,87,2,3,2,2,3,2,2,3,1,3,2,NO
50279,HI-DESERT MEDICAL CENTER,6601 WHITE FEATHER ROAD,JOSHUA TREE,CA,92252,SAN BERNARDINO,7603663711,"6601 WHITE FEATHER ROAD
JOSHUA TREE, CA
(34.132676, -116.276709)",405,25,10/1/2016,9/30/2017,72,7,21,80,3,17,71,9,20,68,7,25,63,18,19,17,83,49,8,43,10,21,69,59,10,31,7,62,31,88,92,87,87,78,83,77,88,82,85,3,4,2,4,3,2,2,3,3,2,3,NO
50296,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,HOLLISTER,CA,95023,SAN BENITO,8316375711,"911 SUNSET DRIVE
HOLLISTER, CA
(36.83512, -121.386593)",274,19,10/1/2016,9/30/2017,79,8,13,75,5,20,81,6,13,67,11,22,63,15,22,12,88,46,7,47,7,26,67,54,15,31,7,64,29,90,90,91,85,80,88,79,88,79,85,3,3,3,3,3,3,2,3,2,2,3,YES
50327,LOMA LINDA UNIVERSITY MEDICAL CENTER,11234 ANDERSON ST,LOMA LINDA,CA,92354,SAN BERNARDINO,9095584000,"11234 ANDERSON ST
LOMA LINDA, CA
(34.049507, -117.261117)",1416,28,10/1/2016,9/30/2017,66,12,22,77,5,18,81,4,15,61,12,27,65,16,19,12,88,43,5,52,6,18,76,46,21,33,4,79,17,84,90,92,82,80,88,82,90,73,91,2,3,3,2,3,3,3,4,1,4,3,YES
50335,ADVENTIST HEALTH SONORA,1000 GREENLEY ROAD,SONORA,CA,95370,TUOLUMNE,2095323161,"1000 GREENLEY ROAD
SONORA, CA
(37.976728, -120.369442)",873,30,10/1/2016,9/30/2017,68,10,22,78,4,18,76,6,18,66,6,28,65,16,19,11,89,45,5,50,8,22,70,50,16,34,5,67,28,85,91,90,87,80,89,82,89,77,87,2,3,3,4,3,4,3,3,2,3,3,YES
50352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,CA,96150,EL DORADO,5305413420,"2170 SOUTH AVENUE
SOUTH LAKE TAHOE, CA
(38.912337, -119.997711)",451,27,10/1/2016,9/30/2017,78,6,16,82,4,14,83,4,13,73,7,20,68,12,20,9,91,40,3,57,5,18,77,56,9,35,4,75,21,90,92,93,89,83,91,84,91,82,90,3,4,4,4,4,4,4,4,3,4,4,YES
50334,SALINAS VALLEY MEMORIAL HOSPITAL,450 EAST ROMIE LANE,SALINAS,CA,93901,MONTEREY,8317574333,"450 EAST ROMIE LANE
SALINAS, CA
(36.659979, -121.646327)",1090,19,10/1/2016,9/30/2017,78,4,18,78,4,18,79,5,16,68,8,24,63,18,19,13,87,42,5,53,7,21,72,43,18,39,4,74,22,91,91,91,86,79,87,82,89,74,89,4,3,3,3,3,3,3,3,1,3,3,YES
50342,PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 WEST LEGION ROAD,BRAWLEY,CA,92227,IMPERIAL,7603513333,"207 WEST LEGION ROAD
BRAWLEY, CA
(32.959947, -115.552723)",501,11,10/1/2016,9/30/2017,76,7,17,73,7,20,72,8,20,60,13,27,60,23,17,14,86,41,7,52,11,26,63,48,18,34,7,68,25,89,88,87,81,75,86,81,86,75,86,3,2,2,2,2,3,3,2,1,3,2,NO
50329,CORONA REGIONAL MEDICAL CENTER,800 SOUTH MAIN STREET,CORONA,CA,92882,RIVERSIDE,9517374343,"800 SOUTH MAIN STREET
CORONA, CA
(33.873327, -117.566768)",739,20,10/1/2016,9/30/2017,65,10,25,74,7,19,73,7,20,58,15,27,58,23,19,15,85,52,7,41,10,27,63,43,22,35,7,61,32,84,89,88,81,74,85,77,86,72,84,2,2,2,2,2,3,2,2,1,2,2,NO
50350,BEVERLY HOSPITAL,309 W BEVERLY BLVD,MONTEBELLO,CA,90640,LOS ANGELES,3237261222,"309 W BEVERLY BLVD
MONTEBELLO, CA
(34.016032, -118.100526)",686,14,10/1/2016,9/30/2017,75,7,18,74,7,19,77,6,17,58,17,25,60,21,19,17,83,42,7,51,12,25,63,44,19,37,8,62,30,89,89,90,79,75,83,81,85,74,83,3,2,3,2,2,2,3,2,1,2,2,NO
50348,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,101 CITY DRIVE SOUTH,ORANGE,CA,92868,ORANGE,7144566112,"101 CITY DRIVE SOUTH
ORANGE, CA
(33.780111, -117.894303)",1609,16,10/1/2016,9/30/2017,72,8,20,76,5,19,79,5,16,63,10,27,60,19,21,15,85,41,7,52,8,16,76,59,13,28,6,77,17,88,90,91,84,77,85,81,90,81,90,3,3,3,3,3,3,3,4,3,4,3,YES
50336,ADVENTIST HEALTH LODI MEMORIAL,975 S FAIRMONT AVENUE,LODI,CA,95240,SAN JOAQUIN,2093343411,"975 S FAIRMONT AVENUE
LODI, CA
(38.121634, -121.285787)",645,24,10/1/2016,9/30/2017,71,9,20,79,5,16,77,7,16,62,11,27,64,19,17,13,87,45,7,48,9,17,74,55,13,32,6,72,22,87,91,89,83,78,87,80,88,80,88,3,3,2,2,3,3,3,3,2,3,3,NO
50411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,3105176441,"25825 SOUTH VERMONT AVENUE
HARBOR CITY, CA
(33.788623, -118.294366)",1979,24,10/1/2016,9/30/2017,73,8,19,80,4,16,82,4,14,68,8,24,65,17,18,12,88,41,5,54,5,17,78,64,9,27,3,77,20,88,92,92,86,80,88,82,91,84,91,3,4,3,3,3,3,3,4,3,4,3,YES
50397,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVENUE,COALINGA,CA,93210,FRESNO,5599356400,"1191 PHELPS AVENUE
COALINGA, CA
(36.151517, -120.342089)",716,26,10/1/2016,9/30/2017,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,87,91,91,85,79,87,81,88,82,88,3,3,3,3,3,3,3,3,3,3,3,NO
